time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.11711854636495686,-0.028961076637877517,11.481131039130272,6.2706261978915805,0.07288580607658712,0.0,-0.39912450453145837,-0.09052341408120342,2.773652095485496,0.033142107355039786,0.05430788905285011,0.0,456.3622837441261,454.84605762839846,453.10520117914865,454.0850399102166
1.2000000000000006,-0.14279989798580478,-0.034679149547844554,11.65341881761448,6.272112841944985,0.07574157533689263,0.0,-0.45724771648185614,-0.09985893828159055,2.968750247889885,-0.0025892080466845997,0.028723171490833074,0.0,475.4035278040867,473.4402531419875,474.7817985485378,472.0325152691107
1.2600000000000007,-0.1713654403322051,-0.040835253701609425,11.82868802263589,6.271841254674934,0.07778109414173251,0.0,-0.49509774242918664,-0.10536258928232405,2.8737816456516367,-0.008713698852342753,0.042861747692468144,0.0,379.27995853413006,380.6361548597029,380.4853050096627,379.8985623886764
1.3200000000000007,-0.20254701390603272,-0.047371576518191516,12.002235391067654,6.271780983203751,0.08020124391087524,0.0,-0.5445159678169923,-0.11253757442743106,2.9110051968897697,0.01113236620614498,0.034735089554612165,0.0,426.2257917425718,425.53159541808895,424.21078407522657,425.9115931424611
1.3800000000000008,-0.23695533636478855,-0.05436620462987973,12.180695791343132,6.272401751383349,0.08245548045474216,0.0,-0.6026358989041186,-0.12054463057587837,3.0373135166674397,0.008725393834646222,0.042710338951229755,0.0,454.0118188805227,454.65187956326207,453.91998362828906,453.7266572909026
1.4400000000000008,-0.274906027005261,-0.06182871049120462,12.366776203239796,6.273172321934064,0.08518886424323213,0.0,-0.6626442531116604,-0.1281319899377768,3.1649804816621505,0.020015408617617796,0.050713150107929705,0.0,455.75387429802373,456.3942121612654,453.9955001394305,454.90035995719643
1.5000000000000009,-0.3163389825707376,-0.06970684348844454,12.558418622619566,6.274530964094559,0.08813857688102633,0.0,-0.7187325272291893,-0.1343478545768531,3.2228962991458268,0.027441227876840574,0.045864543095474664,0.0,434.168257527343,433.7628166945924,433.98404198303615,434.60695061408256
1.560000000000001,-0.36128544575411087,-0.07793849702540491,12.754550571244165,6.276353585537851,0.09054814734486971,0.0,-0.7797292008187464,-0.1398632212537056,3.3145304821172767,0.035681762910917264,0.025191480080141077,0.0,446.0125613089584,444.3216799578647,445.11479056590355,445.78897456489875
1.620000000000001,-0.40972052339009507,-0.086446600943213,12.953789031741064,6.278778575194037,0.09209544140539005,0.0,-0.8349143289596014,-0.14353599446691093,3.3266874865760703,0.04851190405898685,0.02695564229450605,0.0,420.1961702757817,420.3492522021567,419.6288247576054,420.7420792836656
1.680000000000001,-0.461352826126631,-0.09512290333100391,13.152192683864417,6.281950462861577,0.0942958336799471,0.0,-0.8863413676372871,-0.145426823886038,3.2868533740629373,0.06039151555000323,0.051204589475240536,0.0,401.52391137846314,403.71865418385073,402.1756271003599,403.2523528197408
1.740000000000001,-0.5169783982009863,-0.10386388414369786,13.357296024396803,0.0021004145233698424,0.09756998580582277,0.0,-0.9681781481094542,-0.1454983595348015,3.5490728893338117,0.04364804100772002,0.060565770794172795,0.0,496.64077688045455,497.32854863354106,496.992910542254,495.7658611379216
1.8000000000000012,-0.5773510372403997,-0.11253541348419437,13.57557430053998,0.0045820663847653265,0.1009356551656877,0.0,-1.04459468231938,-0.14326516889010107,3.7262308827125756,0.03634314700562219,0.04518445364583897,0.0,474.6181666499183,473.43802078389535,473.8478767421922,473.2867502202685
1.8600000000000012,-0.6422720311981553,-0.12102336922511674,13.80336846926225,0.00667122330090919,0.10338633672832742,0.0,-1.1196816211428409,-0.13943914481460823,3.8663769306147358,0.03158344016048065,0.030328645311490227,0.0,464.78894549605576,463.623905680585,464.00240268305424,463.629025926966
1.9200000000000013,-0.7117406896881083,-0.1292365807128728,14.039465006680143,0.009466714075579752,0.10495049758956299,0.0,-1.1960872814590051,-0.13407601232454386,4.002979463468951,0.06646283606028518,0.015790774192032786,0.0,464.44546031606467,463.3038715550992,462.7957843280017,465.53426964097025
1.9800000000000013,-0.786050218615117,-0.13703917055514184,14.285828045293307,0.013174098663007783,0.1076500905056541,0.0,-1.2810796299698821,-0.1255645869444936,4.208309201808054,0.05026082113136077,0.07458414079668099,0.0,484.1725597332216,488.576814777104,485.0942105378501,483.8783027486593
2.0400000000000014,-0.865276172454439,-0.1442799289634898,14.542090458458679,0.016451493928235195,0.1118663997192364,0.0,-1.3602053607070053,-0.11546868612334807,4.333196999521778,0.062164278498355624,0.059841004298928656,0.0,464.0926720480833,462.9374248966873,462.551723231677,463.4901094841687
